price,pType,pWidth,pLength,pArea,pLandArea,pNumberOfFloors,pNumberOfBathrooms,pNumberOfBedrooms,pCertificateType,pFurnitureStatus,log_price,district
10000000000.0,alley_house,4.0,17.0,68.0,68.0,1.0,1.0,1.0,certificate,other,23.025850929940457,Quận 5
4500000000.0,alley_house,4.5,9.75,40.8,47.6,1.0,2.0,3.0,certificate,other,22.227343233722685,Quận 6
35000000000.0,townhouse,7.9,21.0,390.0,167.4,3.0,4.0,6.0,certificate,other,24.278613898435825,Quận 11
7500000000.0,alley_house,3.4,11.1,88.9,37.9,3.0,3.0,4.0,certificate,partially_furnished,22.738168857488677,Quận Tân Bình
13000000000.0,alley_house,3.84,14.08,81.16,54.07,2.0,1.0,1.0,certificate,other,23.288215194407947,Quận 1
6200000000.0,townhouse,2.66,10.0,72.6,25.0,3.0,2.0,3.0,certificate,partially_furnished,22.547815128997456,Quận 10
17000000000.0,alley_house,9.0,13.1,157.6,112.7,2.0,4.0,4.0,certificate,other,23.556479181002626,Quận 11
4000000000.0,alley_house,3.16,10.46,65.8,33.0,2.0,1.0,2.0,certificate,other,22.1095601980663,Quận 10
50000000000.0,townhouse,10.0,20.0,277.3,200.0,3.0,5.0,4.0,certificate,other,24.635288842374557,Quận Thủ Đức
26500000000.0,townhouse,5.6,18.0,334.18,93.4,5.0,6.0,6.0,certificate,other,24.000410569938587,Quận 7
3950000000.0,alley_house,3.3,11.87,59.0,39.3,2.0,1.0,2.0,certificate,other,22.096981415859442,Quận Bình Tân
27500000000.0,townhouse,5.0,27.0,132.8,132.8,5.0,6.0,6.0,certificate,partially_furnished,24.037451841618935,Quận Tân Bình
4600000000.0,alley_house,4.0,10.0,114.5,50.1,3.0,3.0,3.0,certificate,other,22.24932214044146,Quận 12
17000000000.0,townhouse,4.4,7.6,34.0,34.0,1.0,1.0,1.0,certificate,other,23.556479181002626,Quận Tân Bình
50000000000.0,townhouse,11.0,27.0,298.0,298.0,1.0,1.0,1.0,certificate,other,24.635288842374557,Quận Tân Bình
14000000000.0,townhouse,3.55,13.92,98.4,49.2,2.0,3.0,3.0,certificate,other,23.36232316656167,Quận Tân Bình
19800000000.0,alley_house,4.75,15.35,74.6,74.6,5.0,14.0,14.0,certificate,other,23.7089477746469,Quận Phú Nhuận
13500000000.0,alley_house,5.0,25.2,147.84,126.62,2.0,2.0,1.0,certificate,other,23.325955522390796,Quận Tân Bình
22000000000.0,alley_house,62.0,20.2,458.9,105.3,4.0,7.0,7.0,certificate,partially_furnished,23.814308290304727,Quận Tân Phú
3333000000.0,apartment_building,4.05,13.333333333333334,54.0,54.0,1.0,1.0,1.0,certificate,other,21.927138636272012,Quận 4
4950000000.0,alley_house,4.0,11.2,85.0,42.8,2.0,2.0,2.0,certificate,other,22.32265341352701,Quận Bình Tân
16500000000.0,alley_house,4.1,20.0,239.5,81.2,4.0,5.0,4.0,certificate,other,23.526626217852947,Quận Tân Bình
5300000000.0,alley_house,4.05,5.68,47.0,21.5,3.0,3.0,2.0,certificate,other,22.390972657504488,Quận Tân Bình
11500000000.0,townhouse,4.0,16.2,64.8,64.8,4.0,12.0,11.0,certificate,other,23.165612872315616,Quận 7
23000000000.0,townhouse,4.51,18.99,291.1,84.3,4.0,6.0,5.0,certificate,other,23.85876005287556,Quận Tân Phú
4200000000.0,apartment,4.05,14.814814814814815,60.0,60.0,1.0,2.0,2.0,certificate,other,22.158350362235733,Quận 1
9100000000.0,land,5.5,25.9,140.0,140.0,1.0,1.0,1.0,certificate,other,22.931540250469215,Quận 12
6500000000.0,alley_house,4.0,20.0,80.0,80.0,1.0,1.0,1.0,certificate,other,22.595068013848003,Quận Gò Vấp
32000000000.0,alley_house,6.37,18.68,248.4,119.0,5.0,7.0,4.0,certificate,other,24.18900173974614,Quận Thủ Đức
18900000000.0,townhouse,10.0,17.0,306.9,159.0,5.0,6.0,5.0,certificate,other,23.662427759012008,Quận Thủ Đức
22000000000.0,alley_house,4.4,19.0,244.5,80.0,5.0,6.0,5.0,certificate,other,23.814308290304727,Quận Tân Bình
24500000000.0,townhouse,25.0,3.5,135.0,135.0,3.0,4.0,4.0,certificate,other,23.921938954497094,Quận Bình Thạnh
1900000000.0,land,9.43,5.0,50.0,50.0,1.0,1.0,1.0,certificate,other,21.365119723118806,Quận 12
8000000000.0,alley_house,5.0,25.0,112.6,112.6,1.0,2.0,3.0,certificate,other,22.80270737862625,Quận Bình Tân
4600000000.0,alley_house,4.0,20.0,80.0,80.0,1.0,5.0,5.0,certificate,other,22.24932214044146,Quận Bình Tân
12000000000.0,alley_house,17.83,4.25,104.2,104.2,1.0,3.0,3.0,certificate,other,23.208172486734412,Quận Gò Vấp
22000000000.0,townhouse,4.6,14.3,424.8,62.8,7.0,5.0,4.0,certificate,other,23.814308290304727,Quận Tân Phú
18000000000.0,townhouse,6.0,10.0,121.9,31.0,5.0,4.0,3.0,certificate,other,23.613637594842576,Quận 10
8900000000.0,alley_house,16.91,3.76,63.58,63.58,1.0,5.0,5.0,certificate,other,22.909317113684505,Quận Bình Thạnh
7000000000.0,townhouse,10.0,15.4,187.9,80.4,3.0,4.0,4.0,certificate,other,22.669175986001726,Quận 11
7000000000.0,alley_house,4.43,18.0,75.0,87.5,3.0,2.0,3.0,certificate,partially_furnished,22.669175986001726,Quận Thủ Đức
24800000000.0,townhouse,4.09,15.95,308.4,78.6,4.0,4.0,5.0,certificate,other,23.934109490117347,Quận Bình Thạnh
16500000000.0,land,13.25,39.28,549.0,549.0,1.0,1.0,1.0,certificate,other,23.526626217852947,Quận Thủ Đức
6500000000.0,alley_house,3.73,12.45,116.7,46.4,4.0,4.0,3.0,certificate,other,22.595068013848003,Quận Tân Bình
9300000000.0,alley_house,4.1,20.92,85.772,85.772,2.0,2.0,3.0,certificate,partially_furnished,22.95328023710562,Quận Gò Vấp
2600000000.0,apartment,4.05,12.839506172839506,52.0,52.0,1.0,1.0,1.0,certificate,other,21.678777281973847,Quận 2
55000000000.0,townhouse,6.16,16.15,86.23,144.51,2.0,2.0,2.0,certificate,other,24.730599022178883,Quận 1
8700000000.0,townhouse,4.0,18.0,333.9,76.5,6.0,7.0,6.0,certificate,other,22.88658886260695,Quận Bình Tân
42000000000.0,alley_house,8.0,33.0,481.8,331.5,2.0,2.0,2.0,certificate,partially_furnished,24.46093545522978,Quận 11
28000000000.0,alley_house,6.5,17.5,240.0,123.0,3.0,3.0,3.0,certificate,partially_furnished,24.055470347121616,Quận 11
2800000000.0,alley_house,2.5,5.3,13.25,13.25,2.0,1.0,1.0,certificate,other,21.75288525412757,Quận 11
27000000000.0,alley_house,5.4,19.2,279.0,104.4,4.0,4.0,4.0,certificate,other,24.01910270295074,Quận 1
1150000000.0,alley_house,4.76,4.73,22.0,22.0,1.0,1.0,1.0,certificate,other,20.86302777932157,Quận Bình Tân
40000000000.0,townhouse,8.1,17.0,458.8,137.7,3.0,6.0,5.0,certificate,partially_furnished,24.412145291060348,Quận 11
23000000000.0,townhouse,4.0,15.3,261.0,60.4,5.0,5.0,4.0,certificate,other,23.85876005287556,Quận 11
26000000000.0,townhouse,3.55,19.6,268.63,69.58,4.0,4.0,5.0,certificate,partially_furnished,23.981362374967894,Quận 11
15000000000.0,alley_house,20.2,4.0,80.8,80.8,3.0,3.0,5.0,certificate,other,23.43131603804862,Quận Phú Nhuận
27000000000.0,townhouse,4.3,45.0,169.7,168.0,2.0,4.0,5.0,certificate,other,24.01910270295074,Quận 7
15300000000.0,townhouse,17.6,4.0,70.4,70.4,2.0,5.0,4.0,certificate,other,23.4511186653448,Quận Tân Bình
17000000000.0,townhouse,4.06,13.55,171.2,47.9,4.0,8.0,8.0,certificate,other,23.556479181002626,Quận 1
7000000000.0,townhouse,2.55,6.75,17.21,17.21,4.0,3.0,2.0,certificate,other,22.669175986001726,Quận 5
14700000000.0,alley_house,4.05,13.1,188.82,53.1,4.0,7.0,7.0,certificate,other,23.4111133307311,Quận Phú Nhuận
34400000000.0,land,8.0,20.0,160.0,160.0,1.0,1.0,1.0,certificate,other,24.261322401325764,Quận 2
12600000000.0,townhouse,5.0,19.0,294.4,95.0,6.0,11.0,11.0,certificate,other,23.256962650903844,Quận Gò Vấp
10500000000.0,townhouse,4.05,17.65,215.48,66.1,4.0,5.0,4.0,certificate,other,23.07464109410989,Quận Tân Phú
13800000000.0,townhouse,4.5,13.6,125.2,64.4,2.0,2.0,3.0,certificate,partially_furnished,23.34793442910957,Quận 11
17000000000.0,townhouse,5.13,18.84,309.2,112.8,4.0,7.0,6.0,certificate,other,23.556479181002626,Quận Tân Phú
6900000000.0,alley_house,4.3,17.3,135.3,74.39,3.0,3.0,2.0,certificate,other,22.654787248549624,Quận Bình Tân
2990000000.0,alley_house,2.2,7.5,46.6,23.3,1.0,2.0,2.0,certificate,partially_furnished,21.818539224349006,Quận Tân Phú
4250000000.0,alley_house,4.0,8.0,32.0,32.0,1.0,2.0,2.0,certificate,other,22.170184819882735,Quận Tân Phú
3950000000.0,townhouse,8.6,20.0,167.0,167.0,1.0,2.0,2.0,certificate,other,22.096981415859442,Quận Củ Chi
3880000000.0,other,8.11,5.98,47.6,47.6,1.0,2.0,2.0,certificate,other,22.079100990581594,Quận 8
5900000000.0,townhouse,3.5,11.3,90.8,37.26,3.0,3.0,3.0,certificate,partially_furnished,22.498218187858086,Quận Tân Bình
27000000000.0,townhouse,6.5,22.4,118.65,152.87,1.0,1.0,1.0,certificate,partially_furnished,24.01910270295074,Quận Tân Phú
23000000000.0,townhouse,4.0,19.5,273.7,78.0,4.0,5.0,4.0,certificate,other,23.85876005287556,Quận 7
17000000000.0,townhouse,4.0,17.0,273.8,68.0,4.0,6.0,5.0,certificate,other,23.556479181002626,Quận 11
8900000000.0,alley_house,3.75,17.8,63.8,63.8,2.0,4.0,4.0,certificate,other,22.909317113684505,Quận Bình Thạnh
3050000000.0,land,5.03,17.4,87.52199999999999,87.52199999999999,1.0,1.0,1.0,certificate,other,21.83840742756573,Huyện Hóc Môn
32000000000.0,villa,17.8,8.7,459.89,143.0,4.0,5.0,5.0,certificate,other,24.18900173974614,Quận Tân Phú
13900000000.0,alley_house,6.3,20.0,306.0,119.0,3.0,7.0,6.0,certificate,partially_furnished,23.355154677083057,Quận Gò Vấp
1100000000.0,alley_house,7.0,4.0,28.0,28.0,1.0,1.0,2.0,certificate,other,20.818576016750736,Quận Bình Chánh
11000000000.0,townhouse,3.4,19.0,60.0,64.6,2.0,1.0,1.0,certificate,other,23.121161109744783,Quận Tân Phú
22000000000.0,alley_house,6.0,30.0,514.6,185.6,3.0,6.0,5.0,certificate,partially_furnished,23.814308290304727,Quận Gò Vấp
15500000000.0,townhouse,16.0,4.3,181.2,68.0,4.0,4.0,4.0,certificate,partially_furnished,23.464105860871612,Quận 8
8800000000.0,alley_house,4.7,15.0,258.3,78.3,4.0,6.0,5.0,certificate,other,22.89801755843057,Quận Gò Vấp
59000000000.0,townhouse,3.8,15.0,334.7,57.3,6.0,10.0,10.0,certificate,other,24.80080328085213,Quận 1
3400000000.0,other,4.0,6.35,27.3,27.3,3.0,2.0,2.0,certificate,other,21.947041268568526,Quận Tân Bình
9900000000.0,alley_house,3.4,15.65,53.21,53.21,3.0,3.0,3.0,certificate,other,23.015800594086954,Quận Phú Nhuận
3100000000.0,alley_house,3.05,4.5,10.6,13.7,1.0,2.0,2.0,certificate,other,21.854667948437513,Quận Bình Thạnh
66600000000.0,townhouse,2.19,20.0,165.4,238.8,2.0,1.0,1.0,certificate,other,24.921970414492755,Quận Thủ Đức
11000000000.0,alley_house,3.35,14.15,115.7,49.53,4.0,4.0,3.0,certificate,other,23.121161109744783,Quận Tân Bình
13000000000.0,townhouse,3.3,11.35,181.0,38.1,5.0,4.0,4.0,certificate,other,23.288215194407947,Quận Tân Bình
42000000000.0,villa,9.0,20.0,486.2,180.0,5.0,5.0,4.0,certificate,furnished,24.46093545522978,Quận Gò Vấp
16000000000.0,townhouse,4.4,10.3,164.16,36.0,5.0,5.0,6.0,certificate,partially_furnished,23.495854559186192,Quận 3
15500000000.0,alley_house,3.5,16.0,355.3,52.2,7.0,7.0,6.0,certificate,other,23.464105860871612,Quận 5
42000000000.0,villa,8.0,50.0,935.8,386.0,6.0,11.0,10.0,certificate,partially_furnished,24.46093545522978,Quận Tân Phú
8000000000.0,alley_house,3.52,11.98,171.2,47.4,5.0,7.0,6.0,certificate,other,22.80270737862625,Quận 3
28500000000.0,land,5.0,22.0,110.0,110.0,1.0,1.0,1.0,certificate,other,24.073169924221016,Quận Tân Bình
33000000000.0,townhouse,3.6,14.0,102.2,50.4,3.0,3.0,3.0,certificate,partially_furnished,24.21977339841289,Quận 1
16500000000.0,alley_house,6.0,7.65,171.6,46.0,4.0,5.0,4.0,certificate,other,23.526626217852947,Quận 3
7700000000.0,alley_house,3.9,12.0,50.0,50.0,1.0,1.0,2.0,certificate,partially_furnished,22.764486165806048,Quận Tân Bình
8900000000.0,alley_house,5.0,13.0,67.0,68.2,2.0,4.0,4.0,certificate,other,22.909317113684505,Quận Tân Bình
48000000000.0,alley_house,4.5,25.4,290.6,240.7,2.0,2.0,4.0,certificate,other,24.594466847854303,Quận Tân Bình
6480000000.0,alley_house,3.6,14.05,30.8,50.6,2.0,2.0,3.0,certificate,other,22.591986347310595,Quận Gò Vấp
9200000000.0,alley_house,4.5,14.26,238.21,84.22,4.0,2.0,2.0,certificate,partially_furnished,22.942469321001404,Quận Tân Bình
15000000000.0,alley_house,3.5,15.3,213.86,50.76,5.0,4.0,5.0,certificate,other,23.43131603804862,Quận 1
6900000000.0,alley_house,4.15,15.0,90.5,54.1,2.0,2.0,2.0,certificate,other,22.654787248549624,Quận Tân Phú
14300000000.0,townhouse,3.5,11.5,144.1,40.25,3.0,3.0,4.0,certificate,partially_furnished,23.383525374212272,Quận 10
6900000000.0,alley_house,4.5,12.1,97.6,48.8,2.0,2.0,2.0,certificate,partially_furnished,22.654787248549624,Quận 11
10150000000.0,townhouse,4.0,17.55,133.8,64.8,2.0,2.0,2.0,certificate,partially_furnished,23.040739542434206,Quận Tân Phú
1900000000.0,alley_house,3.0,9.0,27.0,27.0,1.0,2.0,3.0,share_certificate,other,21.365119723118806,Quận 12
19000000000.0,alley_house,8.0,26.7,621.7,155.7,4.0,25.0,25.0,certificate,partially_furnished,23.667704816112852,Quận Tân Phú
18000000000.0,alley_house,5.0,26.0,250.2,145.8,4.0,4.0,6.0,certificate,partially_furnished,23.613637594842576,Quận 7
18000000000.0,townhouse,4.5,22.05,212.6,99.2,3.0,4.0,3.0,certificate,other,23.613637594842576,Quận Tân Bình
7200000000.0,alley_house,3.6,9.2,100.5,32.0,3.0,2.0,2.0,certificate,other,22.69734686296842,Quận Bình Thạnh
10900000000.0,townhouse,3.72,14.0,131.0,44.4,2.0,2.0,2.0,certificate,other,23.11202862618151,Quận Bình Thạnh
46000000000.0,townhouse,3.2,15.6,301.4,54.1,6.0,12.0,12.0,certificate,other,24.551907233435507,Quận 1
15500000000.0,alley_house,5.0,17.0,322.2,90.2,5.0,12.0,11.0,certificate,other,23.464105860871612,Quận Gò Vấp
14500000000.0,alley_house,5.7,12.9,174.18,66.68,4.0,5.0,4.0,certificate,other,23.39741448637294,Quận 3
18000000000.0,townhouse,2.9,21.1,191.82,63.91,4.0,3.0,3.0,certificate,other,23.613637594842576,Quận Phú Nhuận
37000000000.0,townhouse,4.0,18.2,126.1,72.8,2.0,4.0,3.0,certificate,partially_furnished,24.334183749590636,Quận 1
10500000000.0,alley_house,5.7,8.0,71.1,49.4,3.0,2.0,3.0,certificate,other,23.07464109410989,Quận Tân Bình
26000000000.0,townhouse,8.0,20.0,651.9,160.0,9.0,15.0,14.0,certificate,partially_furnished,23.981362374967894,Quận Tân Phú
7000000000.0,alley_house,3.7,10.92,87.7,43.9,2.0,2.0,2.0,certificate,other,22.669175986001726,Quận 10
41000000000.0,alley_house,12.0,22.0,247.5,80.1,4.0,22.0,22.0,certificate,other,24.43683790365072,Quận Tân Bình
18500000000.0,alley_house,4.1,17.25,132.1,79.9,2.0,2.0,2.0,certificate,other,23.64103656903069,Quận Tân Phú
14500000000.0,townhouse,6.11,23.78,186.1,202.7,2.0,4.0,3.0,certificate,other,23.39741448637294,Quận Thủ Đức
9600000000.0,alley_house,4.01,13.22,201.0,55.6,5.0,5.0,4.0,certificate,other,22.985028935420203,Quận Bình Tân
13900000000.0,alley_house,3.39,14.55,140.8,49.2,4.0,7.0,7.0,certificate,other,23.355154677083057,Quận 10
8500000000.0,alley_house,3.8,9.72,146.3,35.6,4.0,4.0,4.0,certificate,other,22.863332000442682,Quận 10
13000000000.0,alley_house,3.9,13.0,170.9,50.7,4.0,4.0,4.0,certificate,other,23.288215194407947,Quận 3
8000000000.0,alley_house,4.0,14.8,59.2,59.2,4.0,3.0,4.0,certificate,other,22.80270737862625,Quận Tân Phú
1750000000.0,alley_house,2.95,4.39,10.1,10.1,1.0,2.0,2.0,certificate,other,21.282881624881835,Quận Tân Bình
10500000000.0,alley_house,7.0,13.4,82.7,82.7,4.0,5.0,4.0,certificate,partially_furnished,23.07464109410989,Quận Tân Bình
13000000000.0,alley_house,4.95,20.0,129.6,102.5,3.0,4.0,3.0,certificate,furnished,23.288215194407947,Quận Tân Phú
3650000000.0,land,5.0,22.0,110.0,110.0,1.0,1.0,1.0,certificate,other,22.017993004540813,Quận Hóc Môn
24000000000.0,townhouse,4.2,20.0,308.0,84.0,4.0,6.0,5.0,certificate,other,23.901319667294356,Quận Tân Phú
22500000000.0,townhouse,4.5,19.0,278.2,85.5,3.0,4.0,3.0,certificate,other,23.836781146156785,Quận Bình Tân
26000000000.0,townhouse,8.0,16.0,398.4,128.0,3.0,7.0,7.0,certificate,other,23.981362374967894,Quận 8
32000000000.0,townhouse,5.0,15.0,383.6,75.0,6.0,13.0,12.0,certificate,furnished,24.18900173974614,Quận Tân Bình
23000000000.0,alley_house,4.2,17.5,301.82,73.5,2.0,3.0,2.0,certificate,other,23.85876005287556,Quận 3
8800000000.0,alley_house,4.02,18.0,206.8,73.4,4.0,4.0,4.0,certificate,other,22.89801755843057,Quận Tân Phú
19500000000.0,alley_house,4.0,24.4,97.2,97.2,4.0,3.0,3.0,certificate,other,23.693680302516114,Quận Bình Thạnh
9000000000.0,alley_house,4.0,17.25,132.6,69.0,2.0,2.0,2.0,certificate,other,22.920490414282632,Quận Tân Phú
5900000000.0,alley_house,3.5,11.0,40.0,40.0,2.0,2.0,2.0,certificate,partially_furnished,22.498218187858086,Quận 1
60000000000.0,townhouse,6.5,50.0,415.2,176.5,6.0,6.0,6.0,certificate,other,24.81761039916851,Quận 7
14000000000.0,alley_house,4.0,13.1,231.8,52.4,5.0,6.0,5.0,certificate,partially_furnished,23.36232316656167,Quận Tân Bình
13500000000.0,alley_house,3.89,19.28,78.23,78.23,1.0,1.0,1.0,certificate,other,23.325955522390796,Quận Tân Bình
17000000000.0,townhouse,4.2,12.8,199.47,60.9,4.0,4.0,3.0,certificate,other,23.556479181002626,Quận Tân Bình
25500000000.0,villa,10.0,20.0,279.4,187.5,3.0,4.0,3.0,certificate,partially_furnished,23.961944289110793,Quận Thủ Đức
9000000000.0,townhouse,5.05,19.52,91.0,91.6,2.0,2.0,3.0,certificate,other,22.920490414282632,Quận Tân Phú
21000000000.0,alley_house,4.0,24.1,278.5,96.4,3.0,4.0,4.0,certificate,partially_furnished,23.767788274669833,Quận Phú Nhuận
23000000000.0,alley_house,10.3,24.5,228.77,272.2,3.0,2.0,4.0,certificate,other,23.85876005287556,Quận Thủ Đức
18600000000.0,townhouse,4.2,18.5,341.2,76.7,5.0,6.0,5.0,certificate,other,23.646427417665567,Quận 7
6240000000.0,townhouse,9.0,7.0,12.6,12.6,1.0,3.0,3.0,certificate,other,22.55424601932775,Quận Bình Thạnh
7200000000.0,alley_house,4.1,12.0,76.8,49.2,2.0,1.0,1.0,certificate,other,22.69734686296842,Quận Tân Phú
5800000000.0,townhouse,4.0,12.0,48.0,48.0,1.0,1.0,1.0,certificate,other,22.481123754498785,Quận Tân Phú
6600000000.0,alley_house,3.0,10.0,82.4,27.5,3.0,5.0,4.0,certificate,furnished,22.61033548597879,Quận Phú Nhuận
29000000000.0,alley_house,4.0,20.0,155.9,80.0,3.0,15.0,14.0,certificate,furnished,24.090561666932885,Quận 10
2250000000.0,alley_house,2.4,3.5,24.9,12.5,1.0,1.0,1.0,certificate,partially_furnished,21.53419605316274,Quận Tân Bình
8500000000.0,alley_house,5.0,13.3,66.0,66.0,1.0,2.0,1.0,certificate,other,22.863332000442682,Quận Tân Bình
14000000000.0,townhouse,4.15,17.4,172.11,70.2,5.0,4.0,6.0,certificate,other,23.36232316656167,Quận Tân Bình
14000000000.0,townhouse,4.0,17.0,129.9,38.0,4.0,2.0,2.0,certificate,partially_furnished,23.36232316656167,Quận Gò Vấp
7200000000.0,alley_house,3.9,17.45,88.5,62.7,2.0,2.0,3.0,certificate,other,22.69734686296842,Quận Tân Bình
16000000000.0,townhouse,4.0,20.0,279.3,80.0,4.0,3.0,3.0,certificate,other,23.495854559186192,Quận Tân Phú
45000000000.0,townhouse,4.0,23.0,92.0,92.0,1.0,1.0,2.0,certificate,other,24.529928326716732,Quận 3
4200000000.0,townhouse,3.9,25.0,96.6,96.6,2.0,2.0,4.0,certificate,other,22.158350362235733,Quận Bình Tân
22500000000.0,townhouse,3.9,20.0,265.26,72.9,4.0,6.0,7.0,certificate,other,23.836781146156785,Quận Bình Thạnh
14500000000.0,alley_house,3.55,17.8,223.1,92.0,3.0,3.0,4.0,certificate,other,23.39741448637294,Quận Bình Thạnh
6500000000.0,alley_house,4.36,10.55,53.8,53.8,2.0,3.0,3.0,certificate,other,22.595068013848003,Quận 6
3200000000.0,apartment,4.05,23.160493827160494,93.8,93.8,1.0,2.0,3.0,certificate,other,21.886416646752092,Quận Bình Tân
15800000000.0,alley_house,4.0,20.0,264.4,80.0,4.0,5.0,7.0,certificate,other,23.483275776979333,Quận Bình Thạnh
6700000000.0,alley_house,7.0,5.2,66.9,36.4,3.0,4.0,3.0,certificate,partially_furnished,22.625373363343332,Quận 11
6200000000.0,alley_house,9.0,7.0,175.9,63.0,4.0,3.0,3.0,certificate,other,22.547815128997456,Quận 12
14000000000.0,alley_house,4.1,26.25,134.8,107.6,2.0,1.0,2.0,certificate,other,23.36232316656167,Quận 4
6600000000.0,alley_house,3.5,17.3,57.4,57.4,2.0,2.0,3.0,certificate,other,22.61033548597879,Quận Tân Bình
53000000000.0,villa,12.0,22.0,253.0,253.0,4.0,6.0,5.0,certificate,other,24.693557750498535,Quận Thủ Đức
43000000000.0,alley_house,8.0,20.75,373.9,163.7,4.0,12.0,12.0,certificate,other,24.484465952639972,Quận 10
16800000000.0,townhouse,2.88,12.67,82.8,41.4,2.0,3.0,2.0,certificate,other,23.544644723355624,Quận 10
20500000000.0,townhouse,4.0,26.0,252.97,104.0,4.0,3.0,3.0,certificate,other,23.743690723090772,Quận Tân Phú
9900000000.0,townhouse,4.65,8.5,154.4,39.5,4.0,3.0,2.0,certificate,other,23.015800594086954,Quận Tân Phú
2800000000.0,alley_house,4.0,6.0,24.0,24.0,2.0,1.0,1.0,certificate,partially_furnished,21.75288525412757,Quận Tân Bình
25000000000.0,townhouse,3.8,18.9,311.2,70.2,5.0,4.0,5.0,certificate,other,23.942141661814613,Quận Phú Nhuận
3300000000.0,alley_house,5.4,12.0,52.2,70.6,1.0,1.0,1.0,certificate,other,21.917188305418847,Quận Thủ Đức
